Categoria;Cidade;Pais;Customer Name;Data do Pedido;Código Nota Fiscal;Código Postal;Nome do Produto;Região;Segmento;Data de Envio;Tipo de Envio;Status do Envio;Estado;Subcategoria;Desconto %;Lucro;Quantidade;Valor da venda
Materiais de Escritório;Philadelphia;United States;Harold Dahlen;07/06/2015;CA-2015-157343;19143;Xerox 200;Leste;Pequenas Empresas;11/06/2015;Padrão;Enviado com antecedência;Pennsylvania;Paper;0,20;9;5;26
Materiais de Escritório;Philadelphia;United States;Harold Dahlen;07/06/2015;CA-2015-157343;19143;Avery Fluorescent Highlighter Four-Color Set;Leste;Pequenas Empresas;11/06/2015;Padrão;Enviado com antecedência;Pennsylvania;Art;0,20;1;3;8
Tecnologia;Los Angeles;United States;Karl Braun;09/03/2017;CA-2017-147354;90008;Hewlett Packard 310 Color Digital Copier;Oeste;Pessoa Física;13/03/2017;Padrão;Enviado com antecedência;California;Copiers;0,20;60;2;480
Materiais de Escritório;Los Angeles;United States;Karl Braun;09/03/2017;CA-2017-147354;90008;DXL Angle-View Binders with Locking Rings by Samsill;Oeste;Pessoa Física;13/03/2017;Padrão;Enviado com antecedência;California;Binders;0,20;10;5;31
Materiais de Escritório;Philadelphia;United States;Harold Ryan;22/12/2015;CA-2015-157287;19140;Tennsco Lockers, Sand;Leste;Corporativo;23/12/2015;Urgente;Enviado no dia;Pennsylvania;Storage;0,20;2;2;34
Móveis;Philadelphia;United States;Harold Ryan;22/12/2015;CA-2015-157287;19140;Harbour Creations Steel Folding Chair;Leste;Corporativo;23/12/2015;Urgente;Enviado no dia;Pennsylvania;Chairs;0,30;0;7;423
Tecnologia;New York City;United States;Trudy Brown;06/08/2014;CA-2014-137575;10035;Logitech G700s Rechargeable Gaming Mouse;Leste;Pessoa Física;11/08/2014;Padrão;Enviado com antecedência;New York;Accessories;0,00;84;2;200
Móveis;Columbus;United States;David Smith;27/03/2016;CA-2016-119074;31907;DAX Two-Tone Silver Metal Document Frame;Sul;Corporativo;31/03/2016;Padrão;Enviado com antecedência;Georgia;Furnishings;0,00;9;1;20
Móveis;Columbus;United States;David Smith;27/03/2016;CA-2016-119074;31907;Eldon Expressions Wood and Plastic Desk Accessories, Oak;Sul;Corporativo;31/03/2016;Padrão;Enviado com antecedência;Georgia;Furnishings;0,00;11;4;40
Materiais de Escritório;Columbus;United States;David Smith;27/03/2016;CA-2016-119074;31907;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";Sul;Corporativo;31/03/2016;Padrão;Enviado com antecedência;Georgia;Binders;0,00;16;2;33
Tecnologia;Los Angeles;United States;George Bell;05/12/2015;CA-2015-149566;90049;Memorex Micro Travel Drive 8 GB;Oeste;Corporativo;10/12/2015;Padrão;Enviado com antecedência;California;Accessories;0,00;18;3;39
Materiais de Escritório;Los Angeles;United States;George Bell;05/12/2015;CA-2015-149566;90049;Avery 488;Oeste;Corporativo;10/12/2015;Padrão;Enviado com antecedência;California;Labels;0,00;6;4;13
Móveis;Aurora;United States;George Bell;11/09/2015;CA-2015-126186;80013;Deflect-O Glasstique Clear Desk Accessories;Oeste;Corporativo;12/09/2015;Urgente;Enviado no dia;Colorado;Furnishings;0,20;4;4;25
Materiais de Escritório;Houston;United States;Victoria Brennan;17/07/2015;CA-2015-121132;77041;Avery 479;Central;Corporativo;24/07/2015;Padrão;Envio tardio;Texas;Labels;0,20;2;3;6
Materiais de Escritório;Houston;United States;Victoria Brennan;17/07/2015;CA-2015-121132;77041;Advantus T-Pin Paper Clips;Central;Corporativo;24/07/2015;Padrão;Envio tardio;Texas;Fasteners;0,20;3;4;14
Tecnologia;Chicago;United States;Mark Cousins;30/05/2014;CA-2014-140473;60623;Brother DCP1000 Digital 3 in 1 Multifunction Machine;Central;Corporativo;03/06/2014;Padrão;Enviado com antecedência;Illinois;Copiers;0,20;135;3;720
Tecnologia;Decatur;United States;Cassandra Brandow;13/11/2017;US-2017-102904;35601;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand;Sul;Pessoa Física;20/11/2017;Padrão;Envio tardio;Alabama;Accessories;0,00;24;8;240
Móveis;Springfield;United States;Paul MacIntyre;09/12/2016;CA-2016-102092;22153;"Iceberg OfficeWorks 42"" Round Tables";Sul;Pessoa Física;11/12/2016;Urgente;Envio tardio;Virginia;Tables;0,00;159;7;1.057
Tecnologia;Plantation;United States;Debra Catini;22/03/2015;CA-2015-117884;33317;Logitech G602 Wireless Gaming Mouse;Sul;Pessoa Física;22/03/2015;Mesmo dia;Enviado no dia;Florida;Accessories;0,20;90;7;448
Materiais de Escritório;Plantation;United States;Debra Catini;22/03/2015;CA-2015-117884;33317;Iris 3-Drawer Stacking Bin, Black;Sul;Pessoa Física;22/03/2015;Mesmo dia;Enviado no dia;Florida;Storage;0,20;-34;9;150
Tecnologia;Houston;United States;Laura Armstrong;23/12/2016;CA-2016-132829;77041;Wireless Extenders zBoost YX545 SOHO Signal Booster;Central;Corporativo;26/12/2016;Correios;Enviado no dia;Texas;Phones;0,20;40;3;454
Materiais de Escritório;Houston;United States;Laura Armstrong;23/12/2016;CA-2016-132829;77041;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;Central;Corporativo;26/12/2016;Correios;Enviado no dia;Texas;Labels;0,20;15;9;45
Tecnologia;Houston;United States;Laura Armstrong;23/12/2016;CA-2016-132829;77041;Cisco SPA 502G IP Phone;Central;Corporativo;26/12/2016;Correios;Enviado no dia;Texas;Phones;0,20;36;3;288
Tecnologia;Houston;United States;Laura Armstrong;23/12/2016;CA-2016-132829;77041;Cisco SPA112 2 Port Phone Adapter;Central;Corporativo;26/12/2016;Correios;Enviado no dia;Texas;Phones;0,20;15;3;132
Móveis;Houston;United States;Laura Armstrong;23/12/2016;CA-2016-132829;77041;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;Central;Corporativo;26/12/2016;Correios;Enviado no dia;Texas;Furnishings;0,60;-1;2;2
Móveis;Milwaukee;United States;Denny Joy;02/04/2016;CA-2016-123540;53209;Global Executive Mid-Back Manager's Chair;Central;Corporativo;06/04/2016;Correios;Envio tardio;Wisconsin;Chairs;0,00;378;5;1.455
Materiais de Escritório;Sanford;United States;Mick Hernandez;30/04/2017;US-2017-108315;32771;"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""";Sul;Pequenas Empresas;04/05/2017;Padrão;Enviado com antecedência;Florida;Binders;0,70;-4;3;5
Móveis;Sanford;United States;Mick Hernandez;30/04/2017;US-2017-108315;32771;Tenex B1-RE Series Chair Mats for Low Pile Carpets;Sul;Pequenas Empresas;04/05/2017;Padrão;Enviado com antecedência;Florida;Furnishings;0,20;-8;6;221
Tecnologia;The Colony;United States;Barry Gonzalez;17/11/2016;CA-2016-134110;75056;Apple EarPods with Remote and Mic;Central;Pessoa Física;18/11/2016;Urgente;Enviado no dia;Texas;Phones;0,20;7;3;67
Materiais de Escritório;The Colony;United States;Barry Gonzalez;17/11/2016;CA-2016-134110;75056;TOPS Voice Message Log Book, Flash Format;Central;Pessoa Física;18/11/2016;Urgente;Enviado no dia;Texas;Paper;0,20;6;4;15
Materiais de Escritório;Troy;United States;Seth Vernon;10/11/2016;US-2016-136581;45373;Xerox 227;Leste;Pessoa Física;12/11/2016;Urgente;Envio tardio;Ohio;Paper;0,20;11;6;31
Materiais de Escritório;Hempstead;United States;Dave Poirier;06/12/2016;CA-2016-162390;11550;Ibico EB-19 Dual Function Manual Binding System;Leste;Corporativo;12/12/2016;Padrão;Enviado no dia;New York;Binders;0,20;315;7;969
Materiais de Escritório;Hempstead;United States;Dave Poirier;06/12/2016;CA-2016-162390;11550;Trimflex Flexible Post Binders;Leste;Corporativo;12/12/2016;Padrão;Enviado no dia;New York;Binders;0,20;78;13;222
Tecnologia;Hempstead;United States;Dave Poirier;06/12/2016;CA-2016-162390;11550;Brother DCP1000 Digital 3 in 1 Multifunction Machine;Leste;Corporativo;12/12/2016;Padrão;Enviado no dia;New York;Copiers;0,20;90;2;480
Materiais de Escritório;Dallas;United States;Steven Roelle;03/04/2016;CA-2016-162222;75081;Xerox 1962;Central;Pequenas Empresas;03/04/2016;Mesmo dia;Enviado no dia;Texas;Paper;0,20;3;3;10
Tecnologia;Houston;United States;Brian Thompson;28/11/2014;CA-2014-121629;77041;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;Central;Pessoa Física;02/12/2014;Padrão;Enviado com antecedência;Texas;Machines;0,40;-200;5;999
Materiais de Escritório;New York City;United States;Maxwell Schwartz;20/10/2015;CA-2015-164623;10035;Easy-staple paper;Leste;Pessoa Física;22/10/2015;Urgente;Envio tardio;New York;Paper;0,00;12;2;25
Materiais de Escritório;San Francisco;United States;Jim Kriz;19/09/2014;CA-2014-159849;94110;Revere Boxed Rubber Bands by Revere;Oeste;Pequenas Empresas;19/09/2014;Mesmo dia;Enviado no dia;California;Fasteners;0,00;0;3;6
Materiais de Escritório;Port Saint Lucie;United States;Shui Tom;27/08/2017;CA-2017-101273;34952;Hoover Portapower Portable Vacuum;Sul;Pessoa Física;30/08/2017;Correios;Enviado no dia;Florida;Appliances;0,20;1;4;14
Móveis;Concord;United States;Tony Sayre;03/07/2017;CA-2017-106747;3301;Luxo Professional Combination Clamp-On Lamps;Leste;Pessoa Física;04/07/2017;Urgente;Enviado no dia;New Hampshire;Furnishings;0,00;27;1;102
Móveis;Rochester;United States;Charlotte Melton;22/12/2017;CA-2017-146164;55901;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";Central;Pessoa Física;26/12/2017;Padrão;Enviado com antecedência;Minnesota;Tables;0,00;97;2;608
Materiais de Escritório;Rochester;United States;Charlotte Melton;22/12/2017;CA-2017-146164;55901;Personal File Boxes with Fold-Down Carry Handle;Central;Pessoa Física;26/12/2017;Padrão;Enviado com antecedência;Minnesota;Storage;0,00;8;2;31
Materiais de Escritório;Louisville;United States;Joni Wasserman;27/12/2016;CA-2016-111605;40214;Avery 479;Sul;Pessoa Física;02/01/2017;Padrão;Enviado no dia;Kentucky;Labels;0,00;1;1;3
Móveis;San Marcos;United States;Matt Collister;20/05/2014;CA-2014-130673;78666;Contemporary Borderless Frame;Central;Corporativo;22/05/2014;Correios;Enviado com antecedência;Texas;Furnishings;0,60;-6;3;10
Materiais de Escritório;San Marcos;United States;Matt Collister;20/05/2014;CA-2014-130673;78666;Xerox 213;Central;Corporativo;22/05/2014;Correios;Enviado com antecedência;Texas;Paper;0,20;4;2;10
Tecnologia;San Marcos;United States;Matt Collister;20/05/2014;CA-2014-130673;78666;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;Central;Corporativo;22/05/2014;Correios;Enviado com antecedência;Texas;Accessories;0,20;-4;2;21
Materiais de Escritório;San Marcos;United States;Matt Collister;20/05/2014;CA-2014-130673;78666;Rogers Profile Extra Capacity Storage Tub;Central;Corporativo;22/05/2014;Correios;Enviado com antecedência;Texas;Storage;0,20;-13;5;67
Materiais de Escritório;Escondido;United States;Mark Haberlin;04/02/2014;CA-2014-104808;92025;GBC Standard Recycled Report Covers, Clear Plastic Sheets;Oeste;Corporativo;08/02/2014;Correios;Envio tardio;California;Binders;0,20;6;2;17
Materiais de Escritório;Philadelphia;United States;Roger Demir;09/12/2017;US-2017-132927;19134;"Wilson Jones 1"" Hanging DublLock Ring Binders";Leste;Pessoa Física;15/12/2017;Padrão;Enviado no dia;Pennsylvania;Binders;0,70;-8;7;11
Tecnologia;Los Angeles;United States;Karen Bern;11/07/2017;CA-2017-162015;90049;Logitech P710e Mobile Speakerphone;Oeste;Corporativo;18/07/2017;Padrão;Envio tardio;California;Accessories;0,00;245;5;1.287
Materiais de Escritório;Los Angeles;United States;Karen Bern;11/07/2017;CA-2017-162015;90049;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;Oeste;Corporativo;18/07/2017;Padrão;Envio tardio;California;Appliances;0,00;44;5;168
Materiais de Escritório;Philadelphia;United States;Fred Chung;15/05/2015;CA-2015-138492;19140;Fellowes Neat Ideas Storage Cubes;Leste;Corporativo;22/05/2015;Padrão;Envio tardio;Pennsylvania;Storage;0,20;-10;2;52
Materiais de Escritório;Philadelphia;United States;Bryan Davis;29/01/2017;CA-2017-145338;19120;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;Leste;Pessoa Física;01/02/2017;Urgente;Envio tardio;Pennsylvania;Art;0,20;0;2;5
Materiais de Escritório;Hempstead;United States;Fred Hopkins;29/09/2017;CA-2017-126676;11550;Letter or Legal Size Expandable Poly String Tie Envelopes;Leste;Corporativo;01/10/2017;Urgente;Envio tardio;New York;Envelopes;0,00;4;3;8
Materiais de Escritório;Greeley;United States;Sean O'Donnell;23/04/2017;CA-2017-101700;80634;Staple envelope;Oeste;Pessoa Física;26/04/2017;Urgente;Envio tardio;Colorado;Envelopes;0,20;7;2;19
Móveis;Greeley;United States;Sean O'Donnell;23/04/2017;CA-2017-101700;80634;Eldon Imàge Series Desk Accessories, Clear;Oeste;Pessoa Física;26/04/2017;Urgente;Envio tardio;Colorado;Furnishings;0,20;3;3;12
Tecnologia;Jacksonville;United States;Peter McVee;09/11/2017;CA-2017-159667;32216;Logitech G602 Wireless Gaming Mouse;Sul;Pequenas Empresas;13/11/2017;Padrão;Enviado com antecedência;Florida;Accessories;0,20;38;3;192
Tecnologia;Jacksonville;United States;Peter McVee;09/11/2017;CA-2017-159667;32216;Motorola L703CM;Sul;Pequenas Empresas;13/11/2017;Padrão;Enviado com antecedência;Florida;Phones;0,20;31;4;499
Materiais de Escritório;Arlington;United States;Giulietta Dortch;05/05/2014;CA-2014-111934;22204;Storex Dura Pro Binders;Sul;Corporativo;07/05/2014;Urgente;Envio tardio;Virginia;Binders;0,00;5;2;12
Materiais de Escritório;Arlington;United States;Giulietta Dortch;05/05/2014;CA-2014-111934;22204;Easy-staple paper;Sul;Corporativo;07/05/2014;Urgente;Envio tardio;Virginia;Paper;0,00;17;1;35
Materiais de Escritório;San Francisco;United States;Pete Armstrong;27/10/2016;US-2016-117387;94122;Avery Legal 4-Ring Binder;Oeste;Pequenas Empresas;31/10/2016;Padrão;Enviado com antecedência;California;Binders;0,20;25;4;67
Materiais de Escritório;Fresno;United States;Luke Schmidt;26/11/2014;CA-2014-141110;93727;Wilson Jones Easy Flow II Sheet Lifters;Oeste;Corporativo;01/12/2014;Padrão;Enviado com antecedência;California;Binders;0,20;2;3;4
Materiais de Escritório;Fresno;United States;Luke Schmidt;26/11/2014;CA-2014-141110;93727;Xerox 1970;Oeste;Corporativo;01/12/2014;Padrão;Enviado com antecedência;California;Paper;0,00;7;3;15
Materiais de Escritório;Fresno;United States;Luke Schmidt;26/11/2014;CA-2014-141110;93727;Fellowes Mighty 8 Compact Surge Protector;Oeste;Corporativo;01/12/2014;Padrão;Enviado com antecedência;California;Appliances;0,00;11;2;41
Materiais de Escritório;Fresno;United States;Luke Schmidt;26/11/2014;CA-2014-141110;93727;SpineVue Locking Slant-D Ring Binders by Cardinal;Oeste;Corporativo;01/12/2014;Padrão;Enviado com antecedência;California;Binders;0,20;3;1;7
Tecnologia;Reno;United States;James Lanier;31/12/2014;US-2014-133949;89502;Panasonic KX TS3282W Corded phone;Oeste;Pequenas Empresas;31/12/2014;Mesmo dia;Enviado no dia;Nevada;Phones;0,20;59;7;476
Tecnologia;San Antonio;United States;Christine Abelman;03/01/2016;US-2016-116365;78207;Imation Clip USB flash drive - 8 GB;Central;Corporativo;08/01/2016;Padrão;Enviado com antecedência;Texas;Accessories;0,20;-5;2;30
Tecnologia;San Antonio;United States;Christine Abelman;03/01/2016;US-2016-116365;78207;WD My Passport Ultra 1TB Portable External Hard Drive;Central;Corporativo;08/01/2016;Padrão;Enviado com antecedência;Texas;Accessories;0,20;-6;3;166
Tecnologia;San Antonio;United States;Christine Abelman;03/01/2016;US-2016-116365;78207;AT&T 17929 Lendline Telephone;Central;Corporativo;08/01/2016;Padrão;Enviado com antecedência;Texas;Phones;0,20;14;5;181
Tecnologia;New Bedford;United States;Charles McCrossin;18/08/2017;CA-2017-162936;2740;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;Leste;Pessoa Física;22/08/2017;Padrão;Enviado com antecedência;Massachusetts;Accessories;0,00;8;2;23
Móveis;New York City;United States;Bobby Trafton;04/06/2014;CA-2014-151946;10035;"Seth Thomas 14"" Day/Date Wall Clock";Leste;Pessoa Física;09/06/2014;Padrão;Enviado com antecedência;New York;Furnishings;0,00;21;2;57
Materiais de Escritório;New York City;United States;Bobby Trafton;04/06/2014;CA-2014-151946;10035;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;Leste;Pessoa Física;09/06/2014;Padrão;Enviado com antecedência;New York;Appliances;0,00;4;4;16
Móveis;New York City;United States;Bobby Trafton;04/06/2014;CA-2014-151946;10035;O'Sullivan Living Dimensions 5-Shelf Bookcases;Leste;Pessoa Física;09/06/2014;Padrão;Enviado com antecedência;New York;Bookcases;0,20;-44;2;354
Móveis;New York City;United States;Bobby Trafton;04/06/2014;CA-2014-151946;10035;G.E. Halogen Desk Lamp Bulbs;Leste;Pessoa Física;09/06/2014;Padrão;Enviado com antecedência;New York;Furnishings;0,00;7;2;14
Tecnologia;Oxnard;United States;Sanjit Engle;13/11/2017;CA-2017-123624;93030;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;Oeste;Pessoa Física;17/11/2017;Correios;Envio tardio;California;Accessories;0,00;29;5;83
Materiais de Escritório;Los Angeles;United States;Henry Goldwyn;28/01/2016;CA-2016-146437;90036;Newell 345;Oeste;Corporativo;01/02/2016;Correios;Envio tardio;California;Art;0,00;10;2;40
Tecnologia;Oakland;United States;Philip Fox;09/11/2016;CA-2016-138233;94601;Logitech Wireless Gaming Headset G930;Oeste;Pessoa Física;14/11/2016;Padrão;Enviado com antecedência;California;Accessories;0,00;178;3;480
Materiais de Escritório;Edmonds;United States;Bryan Davis;10/09/2016;CA-2016-165918;98026;Avery 487;Oeste;Pessoa Física;14/09/2016;Padrão;Enviado com antecedência;Washington;Labels;0,00;3;2;7
Materiais de Escritório;Edmonds;United States;Bryan Davis;10/09/2016;CA-2016-165918;98026;Storex Dura Pro Binders;Oeste;Pessoa Física;14/09/2016;Padrão;Enviado com antecedência;Washington;Binders;0,20;4;3;14
Materiais de Escritório;Edmonds;United States;Bryan Davis;10/09/2016;CA-2016-165918;98026;Xerox 1945;Oeste;Pessoa Física;14/09/2016;Padrão;Enviado com antecedência;Washington;Paper;0,00;40;2;82
Materiais de Escritório;Edmonds;United States;Bryan Davis;10/09/2016;CA-2016-165918;98026;JM Magazine Binder;Oeste;Pessoa Física;14/09/2016;Padrão;Enviado com antecedência;Washington;Binders;0,20;14;3;40
Móveis;Los Angeles;United States;Bill Tyler;03/03/2017;CA-2017-117513;90004;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;Oeste;Corporativo;08/03/2017;Padrão;Enviado com antecedência;California;Tables;0,20;-15;7;400
Materiais de Escritório;New York City;United States;Eudokia Martin;08/09/2017;CA-2017-132437;10024;Adjustable Personal File Tote;Leste;Corporativo;13/09/2017;Correios;Envio tardio;New York;Storage;0,00;17;4;65
Móveis;Dallas;United States;Liz Carlisle;06/11/2017;US-2017-119319;75217;"Linden 10"" Round Wall Clock, Black";Central;Pessoa Física;09/11/2017;Correios;Enviado no dia;Texas;Furnishings;0,60;-20;5;31
Materiais de Escritório;Franklin;United States;Frank Hawley;13/05/2017;CA-2017-104318;37064;Fellowes Basic Home/Office Series Surge Protectors;Sul;Corporativo;18/05/2017;Padrão;Enviado com antecedência;Tennessee;Appliances;0,20;2;2;21
Materiais de Escritório;Phoenix;United States;Chris McAfee;27/11/2016;US-2016-114230;85023;Eldon Simplefile Box Office;Oeste;Pessoa Física;01/12/2016;Padrão;Enviado com antecedência;Arizona;Storage;0,20;4;4;40
Materiais de Escritório;Miami;United States;Fred McMath;13/11/2015;CA-2015-136147;33178;Catalog Binders with Expanding Posts;Sul;Pessoa Física;18/11/2015;Padrão;Enviado com antecedência;Florida;Binders;0,70;-101;6;121
Tecnologia;Miami;United States;Fred McMath;13/11/2015;CA-2015-136147;33178;Maxell LTO Ultrium - 800 GB;Sul;Pessoa Física;18/11/2015;Padrão;Enviado com antecedência;Florida;Accessories;0,20;-1;5;112
Materiais de Escritório;Colorado Springs;United States;Henry Goldwyn;08/12/2015;CA-2015-156118;80906;Southworth Parchment Paper & Envelopes;Oeste;Corporativo;12/12/2015;Padrão;Enviado com antecedência;Colorado;Paper;0,20;5;3;16
